productname,yearmonth,warehouseinventory,inventorycostperunit,month,year,date,productdepartment,productcategory
Ogio Race Golf Shoes,201507,0,1.23176,07,2015,2015-07,Outdoors,Golf Bags & Carts
insta-bed Neverflat Air Mattress,201507,0,1.78387,07,2015,2015-07,Fan Shop,Hunting & Shooting
GolfBuddy VT3 GPS Watch,201507,0,0.93084,07,2015,2015-07,Outdoors,Kids' Golf Clubs
Merrell Women's Grassbow Sport Waterproof Hik,201507,0,1.80586,07,2015,2015-07,Outdoors,Men's Golf Clubs
Titleist Small Wheeled Travel Cover,201507,0,0.4228,07,2015,2015-07,Outdoors,Golf Gloves
Polar Loop Activity Tracker,201507,0,1.37405,07,2015,2015-07,Outdoors,Kids' Golf Clubs
Pelican Maverick 100X Kayak,201507,0,1.62222,07,2015,2015-07,Fan Shop,Water Sports
Garmin Approach S4 Golf GPS Watch,201507,0,2.04534,07,2015,2015-07,Outdoors,Kids' Golf Clubs
Total Gym 1400,201507,0,1.15943,07,2015,2015-07,Apparel,Cleats
Garmin Forerunner 910XT GPS Watch,201507,0,0.16571,07,2015,2015-07,Outdoors,Kids' Golf Clubs
Titleist Club Glove Travel Cover,201507,0,2.23045,07,2015,2015-07,Outdoors,Golf Gloves
GoPro HERO3+ Black Edition Camera,201507,0,0.97163,07,2015,2015-07,Footwear,Strength Training
Diamondback Boys' Insight 24 Performance Hybr,201507,0,2.0576,07,2015,2015-07,Fitness,Basketball
Diamondback Girls' Clarity 24 Hybrid Bike 201,201507,0,0.50558,07,2015,2015-07,Fitness,Basketball
Stiga Master Series ST3100 Competition Indoor,201507,0,0.93446,07,2015,2015-07,Fitness,Hockey
SOLE E35 Elliptical,201507,10,1.29567,07,2015,2015-07,,
Bushnell Pro X7 Jolt Slope Rangefinder,201507,18,1.85214,07,2015,2015-07,,
SOLE E25 Elliptical,201507,3,0.66997,07,2015,2015-07,,
Bowflex SelectTech 1090 Dumbbells,201507,11,1.96702,07,2015,2015-07,,
Perfect Fitness Perfect Rip Deck,201506,462,2.30411,06,2015,2015-06,Apparel,Cleats
Nike Men's Dri-FIT Victory Golf Polo,201506,520,1.79808,06,2015,2015-06,Golf,Women's Apparel
O'Brien Men's Neoprene Life Vest,201506,430,0.73998,06,2015,2015-06,Fan Shop,Indoor/Outdoor Games
Nike Men's Free 5.0+ Running Shoe,201506,29,2.18684,06,2015,2015-06,Footwear,Cardio Equipment
Under Armour Girls' Toddler Spine Surge Runni,201506,66,2.29001,06,2015,2015-06,Golf,Shop By Sport
Nike Men's CJ Elite 2 TD Football Cleat,201506,74,2.007,06,2015,2015-06,Apparel,Men's Footwear
Field & Stream Sportsman 16 Gun Fire Safe,201506,76,1.65816,06,2015,2015-06,Fan Shop,Fishing
Pelican Sunstream 100 Kayak,201506,12,1.42169,06,2015,2015-06,Fan Shop,Water Sports
Diamondback Women's Serene Classic Comfort Bi,201506,103,1.80827,06,2015,2015-06,Fan Shop,Camping & Hiking
ENO Atlas Hammock Straps,201506,2,1.3917,06,2015,2015-06,Fan Shop,Hunting & Shooting
Nike Men's Comfort 2 Slide,201506,0,2.03747,06,2015,2015-06,Fitness,Tennis & Racquet
adidas Youth Germany Black/Red Away Match Soc,201506,16,1.23078,06,2015,2015-06,Golf,Girls' Apparel
Team Golf St. Louis Cardinals Putter Grip,201506,4,0.20541,06,2015,2015-06,Outdoors,Accessories
LIJA Women's Eyelet Sleeveless Golf Polo,201506,3,0.60128,06,2015,2015-06,Outdoors,Golf Shoes
adidas Men's F10 Messi TRX FG Soccer Cleat,201506,6,2.07873,06,2015,2015-06,Fitness,Baseball & Softball
Glove It Women's Imperial Golf Glove,201506,0,1.19553,06,2015,2015-06,Outdoors,Golf Balls
Glove It Imperial Golf Towel,201506,0,1.77667,06,2015,2015-06,Outdoors,Trade-In
Bridgestone e6 Straight Distance NFL Carolina,201506,0,2.02634,06,2015,2015-06,Outdoors,Electronics
Glove It Women's Mod Oval 3-Zip Carry All Gol,201506,10,0.34719,06,2015,2015-06,Outdoors,Trade-In
Columbia Men's PFG Anchor Tough T-Shirt,201506,0,2.31488,06,2015,2015-06,Golf,Shop By Sport
Under Armour Women's Ignite Slide,201506,5,0.59246,06,2015,2015-06,Footwear,Electronics
Team Golf Tennessee Volunteers Putter Grip,201506,7,1.20702,06,2015,2015-06,Outdoors,Accessories
Titleist Pro V1x High Numbers Personalized Go,201506,7,0.54727,06,2015,2015-06,Outdoors,Electronics
Nike Men's Deutschland Weltmeister Winners Bl,201506,7,1.45826,06,2015,2015-06,Golf,Girls' Apparel
Bridgestone e6 Straight Distance NFL San Dieg,201506,6,0.23132,06,2015,2015-06,Outdoors,Electronics
Nike Women's Tempo Shorts,201506,9,1.29246,06,2015,2015-06,Footwear,Cardio Equipment
Team Golf Texas Longhorns Putter Grip,201506,2,0.43713,06,2015,2015-06,Outdoors,Accessories
Hirzl Women's Soffft Flex Golf Glove,201506,1,1.432,06,2015,2015-06,Outdoors,Golf Balls
Clicgear 8.0 Shoe Brush,201506,4,1.61477,06,2015,2015-06,Outdoors,Golf Gloves
Hirzl Women's Hybrid Golf Glove,201506,5,1.67034,06,2015,2015-06,Outdoors,Golf Balls
Team Golf Pittsburgh Steelers Putter Grip,201506,3,1.34031,06,2015,2015-06,Outdoors,Accessories
Top Flite Women's 2017 XL Hybrid,201506,0,1.28013,06,2015,2015-06,Outdoors,Golf Apparel
Glove It Urban Brick Golf Towel,201506,6,0.80192,06,2015,2015-06,Outdoors,Trade-In
Nike Dri-FIT Crew Sock 6 Pack,201506,0,0.15544,06,2015,2015-06,Fitness,Hockey
TYR Boys' Team Digi Jammer,201506,11,2.07521,06,2015,2015-06,Golf,Girls' Apparel
Team Golf San Francisco Giants Putter Grip,201506,0,2.33376,06,2015,2015-06,Outdoors,Accessories
Clicgear Rovic Cooler Bag,201506,5,1.33787,06,2015,2015-06,Outdoors,Golf Gloves
Hirzl Men's Hybrid Golf Glove,201506,0,0.93434,06,2015,2015-06,Outdoors,Golf Balls
Titleist Pro V1x Golf Balls,201506,19,0.81057,06,2015,2015-06,Outdoors,Electronics
adidas Men's Germany Black Crest Away Tee,201506,0,1.26405,06,2015,2015-06,Golf,Girls' Apparel
Titleist Pro V1 High Numbers Personalized Gol,201506,2,2.08434,06,2015,2015-06,Outdoors,Electronics
Under Armour Women's Micro G Skulpt Running S,201506,6,1.15611,06,2015,2015-06,Footwear,Boxing & MMA
Under Armour Hustle Storm Medium Duffle Bag,201506,0,2.26101,06,2015,2015-06,Footwear,Fitness Accessories
Under Armour Women's Ignite PIP VI Slide,201506,1,0.58377,06,2015,2015-06,Footwear,Electronics
Bag Boy Beverage Holder,201506,1,1.30239,06,2015,2015-06,Outdoors,Golf Gloves
Under Armour Men's Tech II T-Shirt,201506,9,0.20763,06,2015,2015-06,Fitness,Lacrosse
Team Golf New England Patriots Putter Grip,201506,18,0.66235,06,2015,2015-06,Outdoors,Accessories
Under Armour Men's Compression EV SL Slide,201506,1,1.43715,06,2015,2015-06,Footwear,Electronics
Bridgestone e6 Straight Distance NFL Tennesse,201506,0,1.18946,06,2015,2015-06,Outdoors,Electronics
Glove It Women's Mod Oval Golf Glove,201506,3,1.64556,06,2015,2015-06,Outdoors,Golf Balls
Titleist Pro V1x High Numbers Golf Balls,201506,12,0.36612,06,2015,2015-06,Outdoors,Electronics
Nike Women's Legend V-Neck T-Shirt,201506,0,0.77567,06,2015,2015-06,Fitness,Hockey
Under Armour Kids' Mercenary Slide,201506,4,1.84397,06,2015,2015-06,Footwear,Electronics
adidas Kids' F5 Messi FG Soccer Cleat,201506,0,2.3151,06,2015,2015-06,Fitness,Baseball & Softball
Children's heaters,201506,0,1.37715,06,2015,2015-06,Apparel,Children's Clothing
Web Camera,201506,0,2.0301,06,2015,2015-06,Technology,Cameras
Dell Laptop,201506,37,1.50434,06,2015,2015-06,,
Porcelain crafts,201506,0,1.24933,06,2015,2015-06,Apparel,Crafts
Sports Books,201506,0,1.37772,06,2015,2015-06,Book Shop,Books
DVDs,201506,0,1.56419,06,2015,2015-06,Discs Shop,DVDs
Industrial consumer electronics,201506,0,0.55197,06,2015,2015-06,Technology,Consumer Electronics
Fighting video games,201506,0,0.72249,06,2015,2015-06,Discs Shop,Video Games
Summer dresses,201506,0,0.38498,06,2015,2015-06,Apparel,Women's Clothing
Lawn mower,201506,0,0.5582,06,2015,2015-06,Outdoors,Garden
Adult dog supplies,201506,0,1.98571,06,2015,2015-06,Pet Shop,Pet Supplies
Rock music,201506,0,2.07079,06,2015,2015-06,Discs Shop,Music
Elevation Training Mask 2.0,201506,0,0.75292,06,2015,2015-06,Fitness,Soccer
LIJA Women's Mid-Length Panel Golf Shorts,201506,0,0.97813,06,2015,2015-06,Outdoors,Golf Shoes
Toys,201506,0,2.12297,06,2015,2015-06,Fan Shop,Toys
Brooks Women's Ghost 6 Running Shoe,201506,0,2.02052,06,2015,2015-06,Footwear,Boxing & MMA
Bag Boy M330 Push Cart,201506,0,1.37769,06,2015,2015-06,Outdoors,Golf Gloves
Merrell Women's Grassbow Sport Hiking Shoe,201506,0,1.85766,06,2015,2015-06,Outdoors,Men's Golf Clubs
Nike Men's Free TR 5.0 TB Training Shoe,201506,0,0.82725,06,2015,2015-06,Footwear,As Seen on  TV!
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201506,1,1.82456,06,2015,2015-06,Footwear,Boxing & MMA
First aid kit,201506,0,1.83587,06,2015,2015-06,Health and Beauty,Health and Beauty
CDs of rock,201506,0,0.74522,06,2015,2015-06,Discs Shop,CDs
Polar FT4 Heart Rate Monitor,201506,0,1.6249,06,2015,2015-06,Outdoors,Kids' Golf Clubs
LIJA Women's Argyle Golf Polo,201506,0,1.50842,06,2015,2015-06,Outdoors,Golf Shoes
TaylorMade White Smoke IN-12 Putter,201506,0,0.52105,06,2015,2015-06,Outdoors,Women's Golf Clubs
Fitbit The One Wireless Activity & Sleep Trac,201506,0,2.17907,06,2015,2015-06,Outdoors,Kids' Golf Clubs
Nike Kids' Grade School KD VI Basketball Shoe,201506,0,1.26875,06,2015,2015-06,Fitness,Lacrosse
The North Face Women's Recon Backpack,201506,8,2.0923,06,2015,2015-06,Fan Shop,Hunting & Shooting
Smart watch,201506,0,2.13103,06,2015,2015-06,Fitness,Sporting Goods
Baby sweater,201506,0,0.98439,06,2015,2015-06,Apparel,Baby
MDGolf Pittsburgh Penguins Putter,201506,0,1.35769,06,2015,2015-06,Outdoors,Women's Golf Clubs
Men's gala suit,201506,0,1.9604,06,2015,2015-06,Apparel,Men's Clothing
Merrell Men's All Out Flash Trail Running Sho,201506,0,1.23247,06,2015,2015-06,Outdoors,Men's Golf Clubs
Garmin Approach S3 Golf GPS Watch,201506,0,0.48185,06,2015,2015-06,Outdoors,Trade-In
LIJA Women's Button Golf Dress,201506,0,0.78391,06,2015,2015-06,Outdoors,Golf Shoes
Cleveland Golf Women's 588 RTX CB Satin Chrom,201506,0,1.78926,06,2015,2015-06,Outdoors,Golf Apparel
Merrell Women's Siren Mid Waterproof Hiking B,201506,0,0.30128,06,2015,2015-06,Outdoors,Men's Golf Clubs
TaylorMade Women's RBZ SL Rescue,201506,0,2.17739,06,2015,2015-06,Outdoors,Golf Apparel
Mio ALPHA Heart Rate Monitor/Sport Watch,201506,0,2.1669,06,2015,2015-06,Outdoors,Kids' Golf Clubs
TaylorMade 2017 Purelite Stand Bag,201506,0,0.72184,06,2015,2015-06,Outdoors,Golf Gloves
Cleveland Golf Collegiate My Custom Wedge 588,201506,0,0.12871,06,2015,2015-06,Outdoors,Women's Golf Clubs
adidas Brazuca 2017 Official Match Ball,201506,0,1.64156,06,2015,2015-06,Fitness,Baseball & Softball
Nike Men's Fingertrap Max Training Shoe,201506,0,1.61854,06,2015,2015-06,Fitness,Soccer
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201506,0,1.7089,06,2015,2015-06,Footwear,Strength Training
Nike Men's Kobe IX Elite Low Basketball Shoe,201506,0,1.92307,06,2015,2015-06,Golf,Shop By Sport
Ogio Race Golf Shoes,201506,0,1.91507,06,2015,2015-06,Outdoors,Golf Bags & Carts
insta-bed Neverflat Air Mattress,201506,0,1.14975,06,2015,2015-06,Fan Shop,Hunting & Shooting
GolfBuddy VT3 GPS Watch,201506,0,2.31784,06,2015,2015-06,Outdoors,Kids' Golf Clubs
Merrell Women's Grassbow Sport Waterproof Hik,201506,0,0.90133,06,2015,2015-06,Outdoors,Men's Golf Clubs
Titleist Small Wheeled Travel Cover,201506,0,1.84444,06,2015,2015-06,Outdoors,Golf Gloves
Polar Loop Activity Tracker,201506,0,0.87722,06,2015,2015-06,Outdoors,Kids' Golf Clubs
Pelican Maverick 100X Kayak,201506,0,0.52648,06,2015,2015-06,Fan Shop,Water Sports
Garmin Approach S4 Golf GPS Watch,201506,0,1.66793,06,2015,2015-06,Outdoors,Kids' Golf Clubs
Total Gym 1400,201506,0,1.22175,06,2015,2015-06,Apparel,Cleats
Garmin Forerunner 910XT GPS Watch,201506,0,1.42422,06,2015,2015-06,Outdoors,Kids' Golf Clubs
Titleist Club Glove Travel Cover,201506,0,2.23751,06,2015,2015-06,Outdoors,Golf Gloves
GoPro HERO3+ Black Edition Camera,201506,0,0.12421,06,2015,2015-06,Footwear,Strength Training
Diamondback Boys' Insight 24 Performance Hybr,201506,0,2.12512,06,2015,2015-06,Fitness,Basketball
Diamondback Girls' Clarity 24 Hybrid Bike 201,201506,0,0.71837,06,2015,2015-06,Fitness,Basketball
Stiga Master Series ST3100 Competition Indoor,201506,0,1.76629,06,2015,2015-06,Fitness,Hockey
SOLE E35 Elliptical,201506,31,0.5014,06,2015,2015-06,,
Bushnell Pro X7 Jolt Slope Rangefinder,201506,16,1.20606,06,2015,2015-06,,
SOLE E25 Elliptical,201506,34,0.31736,06,2015,2015-06,,
Bowflex SelectTech 1090 Dumbbells,201506,26,0.18512,06,2015,2015-06,,
Perfect Fitness Perfect Rip Deck,201505,624,0.72904,05,2015,2015-05,Apparel,Cleats
Nike Men's Dri-FIT Victory Golf Polo,201505,65,2.24636,05,2015,2015-05,Golf,Women's Apparel
O'Brien Men's Neoprene Life Vest,201505,399,1.97283,05,2015,2015-05,Fan Shop,Indoor/Outdoor Games
Nike Men's Free 5.0+ Running Shoe,201505,252,1.61444,05,2015,2015-05,Footwear,Cardio Equipment
Under Armour Girls' Toddler Spine Surge Runni,201505,43,1.48562,05,2015,2015-05,Golf,Shop By Sport
Nike Men's CJ Elite 2 TD Football Cleat,201505,161,1.20565,05,2015,2015-05,Apparel,Men's Footwear
Field & Stream Sportsman 16 Gun Fire Safe,201505,68,2.16727,05,2015,2015-05,Fan Shop,Fishing
Pelican Sunstream 100 Kayak,201505,35,2.18038,05,2015,2015-05,Fan Shop,Water Sports
Diamondback Women's Serene Classic Comfort Bi,201505,59,0.73142,05,2015,2015-05,Fan Shop,Camping & Hiking
ENO Atlas Hammock Straps,201505,10,0.43503,05,2015,2015-05,Fan Shop,Hunting & Shooting
Nike Men's Comfort 2 Slide,201505,9,1.65279,05,2015,2015-05,Fitness,Tennis & Racquet
adidas Youth Germany Black/Red Away Match Soc,201505,0,2.23615,05,2015,2015-05,Golf,Girls' Apparel
Team Golf St. Louis Cardinals Putter Grip,201505,0,1.60699,05,2015,2015-05,Outdoors,Accessories
LIJA Women's Eyelet Sleeveless Golf Polo,201505,1,1.6443,05,2015,2015-05,Outdoors,Golf Shoes
adidas Men's F10 Messi TRX FG Soccer Cleat,201505,5,0.16189,05,2015,2015-05,Fitness,Baseball & Softball
Glove It Women's Imperial Golf Glove,201505,5,1.91525,05,2015,2015-05,Outdoors,Golf Balls
Glove It Imperial Golf Towel,201505,6,1.42872,05,2015,2015-05,Outdoors,Trade-In
Bridgestone e6 Straight Distance NFL Carolina,201505,0,1.88158,05,2015,2015-05,Outdoors,Electronics
Glove It Women's Mod Oval 3-Zip Carry All Gol,201505,9,0.33537,05,2015,2015-05,Outdoors,Trade-In
Columbia Men's PFG Anchor Tough T-Shirt,201505,0,1.82868,05,2015,2015-05,Golf,Shop By Sport
Under Armour Women's Ignite Slide,201505,2,1.5654,05,2015,2015-05,Footwear,Electronics
Team Golf Tennessee Volunteers Putter Grip,201505,0,2.07671,05,2015,2015-05,Outdoors,Accessories
Titleist Pro V1x High Numbers Personalized Go,201505,3,2.17099,05,2015,2015-05,Outdoors,Electronics
Nike Men's Deutschland Weltmeister Winners Bl,201505,0,0.43833,05,2015,2015-05,Golf,Girls' Apparel
Bridgestone e6 Straight Distance NFL San Dieg,201505,3,1.30017,05,2015,2015-05,Outdoors,Electronics
Nike Women's Tempo Shorts,201505,0,1.04897,05,2015,2015-05,Footwear,Cardio Equipment
Team Golf Texas Longhorns Putter Grip,201505,5,1.01919,05,2015,2015-05,Outdoors,Accessories
Hirzl Women's Soffft Flex Golf Glove,201505,18,2.02405,05,2015,2015-05,Outdoors,Golf Balls
Clicgear 8.0 Shoe Brush,201505,15,2.3073,05,2015,2015-05,Outdoors,Golf Gloves
Hirzl Women's Hybrid Golf Glove,201505,0,1.7722,05,2015,2015-05,Outdoors,Golf Balls
Team Golf Pittsburgh Steelers Putter Grip,201505,2,1.75856,05,2015,2015-05,Outdoors,Accessories
Top Flite Women's 2017 XL Hybrid,201505,10,1.84143,05,2015,2015-05,Outdoors,Golf Apparel
Glove It Urban Brick Golf Towel,201505,1,1.32952,05,2015,2015-05,Outdoors,Trade-In
Nike Dri-FIT Crew Sock 6 Pack,201505,1,0.33326,05,2015,2015-05,Fitness,Hockey
TYR Boys' Team Digi Jammer,201505,1,0.70371,05,2015,2015-05,Golf,Girls' Apparel
Team Golf San Francisco Giants Putter Grip,201505,2,1.96295,05,2015,2015-05,Outdoors,Accessories
Clicgear Rovic Cooler Bag,201505,5,2.0936,05,2015,2015-05,Outdoors,Golf Gloves
Hirzl Men's Hybrid Golf Glove,201505,0,1.21288,05,2015,2015-05,Outdoors,Golf Balls
Titleist Pro V1x Golf Balls,201505,7,0.75048,05,2015,2015-05,Outdoors,Electronics
adidas Men's Germany Black Crest Away Tee,201505,0,2.17861,05,2015,2015-05,Golf,Girls' Apparel
Titleist Pro V1 High Numbers Personalized Gol,201505,9,1.934,05,2015,2015-05,Outdoors,Electronics
Under Armour Women's Micro G Skulpt Running S,201505,0,0.63187,05,2015,2015-05,Footwear,Boxing & MMA
Under Armour Hustle Storm Medium Duffle Bag,201505,6,2.2005,05,2015,2015-05,Footwear,Fitness Accessories
Under Armour Women's Ignite PIP VI Slide,201505,2,0.74255,05,2015,2015-05,Footwear,Electronics
Bag Boy Beverage Holder,201505,2,0.31458,05,2015,2015-05,Outdoors,Golf Gloves
Under Armour Men's Tech II T-Shirt,201505,4,1.03263,05,2015,2015-05,Fitness,Lacrosse
Team Golf New England Patriots Putter Grip,201505,17,0.1162,05,2015,2015-05,Outdoors,Accessories
Under Armour Men's Compression EV SL Slide,201505,0,0.74282,05,2015,2015-05,Footwear,Electronics
Bridgestone e6 Straight Distance NFL Tennesse,201505,2,1.32019,05,2015,2015-05,Outdoors,Electronics
Glove It Women's Mod Oval Golf Glove,201505,6,0.36081,05,2015,2015-05,Outdoors,Golf Balls
Titleist Pro V1x High Numbers Golf Balls,201505,0,0.22719,05,2015,2015-05,Outdoors,Electronics
Nike Women's Legend V-Neck T-Shirt,201505,22,1.56667,05,2015,2015-05,Fitness,Hockey
Under Armour Kids' Mercenary Slide,201505,0,0.28879,05,2015,2015-05,Footwear,Electronics
adidas Kids' F5 Messi FG Soccer Cleat,201505,3,1.96401,05,2015,2015-05,Fitness,Baseball & Softball
Children's heaters,201505,0,0.65293,05,2015,2015-05,Apparel,Children's Clothing
Web Camera,201505,0,1.59459,05,2015,2015-05,Technology,Cameras
Dell Laptop,201505,24,1.92745,05,2015,2015-05,,
Porcelain crafts,201505,0,1.26718,05,2015,2015-05,Apparel,Crafts
Sports Books,201505,0,1.27439,05,2015,2015-05,Book Shop,Books
DVDs,201505,0,0.57235,05,2015,2015-05,Discs Shop,DVDs
Industrial consumer electronics,201505,0,1.7257,05,2015,2015-05,Technology,Consumer Electronics
Fighting video games,201505,0,2.24201,05,2015,2015-05,Discs Shop,Video Games
Summer dresses,201505,0,1.44372,05,2015,2015-05,Apparel,Women's Clothing
Lawn mower,201505,0,0.73233,05,2015,2015-05,Outdoors,Garden
Adult dog supplies,201505,0,1.29264,05,2015,2015-05,Pet Shop,Pet Supplies
Rock music,201505,0,1.90517,05,2015,2015-05,Discs Shop,Music
Elevation Training Mask 2.0,201505,0,0.33658,05,2015,2015-05,Fitness,Soccer
LIJA Women's Mid-Length Panel Golf Shorts,201505,0,0.54123,05,2015,2015-05,Outdoors,Golf Shoes
Toys,201505,0,2.30283,05,2015,2015-05,Fan Shop,Toys
Brooks Women's Ghost 6 Running Shoe,201505,0,0.81268,05,2015,2015-05,Footwear,Boxing & MMA
Bag Boy M330 Push Cart,201505,0,0.89915,05,2015,2015-05,Outdoors,Golf Gloves
Merrell Women's Grassbow Sport Hiking Shoe,201505,0,1.43161,05,2015,2015-05,Outdoors,Men's Golf Clubs
Nike Men's Free TR 5.0 TB Training Shoe,201505,0,0.67029,05,2015,2015-05,Footwear,As Seen on  TV!
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201505,0,1.71974,05,2015,2015-05,Footwear,Boxing & MMA
First aid kit,201505,0,1.2345,05,2015,2015-05,Health and Beauty,Health and Beauty
CDs of rock,201505,0,0.95883,05,2015,2015-05,Discs Shop,CDs
Polar FT4 Heart Rate Monitor,201505,0,1.61969,05,2015,2015-05,Outdoors,Kids' Golf Clubs
LIJA Women's Argyle Golf Polo,201505,0,1.82666,05,2015,2015-05,Outdoors,Golf Shoes
TaylorMade White Smoke IN-12 Putter,201505,0,0.86637,05,2015,2015-05,Outdoors,Women's Golf Clubs
Fitbit The One Wireless Activity & Sleep Trac,201505,0,0.50914,05,2015,2015-05,Outdoors,Kids' Golf Clubs
Nike Kids' Grade School KD VI Basketball Shoe,201505,0,1.25122,05,2015,2015-05,Fitness,Lacrosse
The North Face Women's Recon Backpack,201505,0,1.37034,05,2015,2015-05,Fan Shop,Hunting & Shooting
Smart watch,201505,0,2.33383,05,2015,2015-05,Fitness,Sporting Goods
Baby sweater,201505,0,1.42663,05,2015,2015-05,Apparel,Baby
MDGolf Pittsburgh Penguins Putter,201505,0,2.05784,05,2015,2015-05,Outdoors,Women's Golf Clubs
Men's gala suit,201505,0,2.13383,05,2015,2015-05,Apparel,Men's Clothing
Merrell Men's All Out Flash Trail Running Sho,201505,0,2.20622,05,2015,2015-05,Outdoors,Men's Golf Clubs
Garmin Approach S3 Golf GPS Watch,201505,0,1.09748,05,2015,2015-05,Outdoors,Trade-In
LIJA Women's Button Golf Dress,201505,0,1.19477,05,2015,2015-05,Outdoors,Golf Shoes
Cleveland Golf Women's 588 RTX CB Satin Chrom,201505,0,1.81302,05,2015,2015-05,Outdoors,Golf Apparel
Merrell Women's Siren Mid Waterproof Hiking B,201505,0,1.12358,05,2015,2015-05,Outdoors,Men's Golf Clubs
TaylorMade Women's RBZ SL Rescue,201505,0,1.53855,05,2015,2015-05,Outdoors,Golf Apparel
Mio ALPHA Heart Rate Monitor/Sport Watch,201505,0,0.38478,05,2015,2015-05,Outdoors,Kids' Golf Clubs
TaylorMade 2017 Purelite Stand Bag,201505,0,0.44346,05,2015,2015-05,Outdoors,Golf Gloves
Cleveland Golf Collegiate My Custom Wedge 588,201505,0,1.29944,05,2015,2015-05,Outdoors,Women's Golf Clubs
adidas Brazuca 2017 Official Match Ball,201505,0,1.7381,05,2015,2015-05,Fitness,Baseball & Softball
Nike Men's Fingertrap Max Training Shoe,201505,0,1.04282,05,2015,2015-05,Fitness,Soccer
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201505,0,0.37853,05,2015,2015-05,Footwear,Strength Training
Nike Men's Kobe IX Elite Low Basketball Shoe,201505,0,1.14567,05,2015,2015-05,Golf,Shop By Sport
Ogio Race Golf Shoes,201505,0,1.52004,05,2015,2015-05,Outdoors,Golf Bags & Carts
insta-bed Neverflat Air Mattress,201505,0,2.00452,05,2015,2015-05,Fan Shop,Hunting & Shooting
GolfBuddy VT3 GPS Watch,201505,0,0.61387,05,2015,2015-05,Outdoors,Kids' Golf Clubs
Merrell Women's Grassbow Sport Waterproof Hik,201505,0,0.19379,05,2015,2015-05,Outdoors,Men's Golf Clubs
Titleist Small Wheeled Travel Cover,201505,2,0.47283,05,2015,2015-05,Outdoors,Golf Gloves
Polar Loop Activity Tracker,201505,0,1.42787,05,2015,2015-05,Outdoors,Kids' Golf Clubs
